object_type,altitude_km,size_category,mass_kg,orbital_period_hours,inclination_deg
spacecraft,714.0650177274683,large,3522.181502651949,1.6486339530085419,68.35836144749958
spacecraft,546.7213365060528,large,1495.193769302707,1.5905710552941188,20.481247161546833
spacecraft,300.0,large,757.0908858179486,1.5062424766055316,67.50198423181655
spacecraft,457.90607528257476,large,920.7708607001618,1.560038042202485,105.18313839158225
spacecraft,300.0,large,1534.727717632886,1.5062424766055316,119.99173835626578
spacecraft,344.81673154765747,large,1173.2936218441419,1.5214466697379103,70.39768924695473
spacecraft,487.94330802541236,large,3150.326180712398,1.5703421924435643,78.15045960734297
spacecraft,675.5088101119775,large,3764.8327589542996,1.6351947293292797,104.84920584990262
spacecraft,300.0,large,2827.678609963856,1.5062424766055316,7.138653233952789
spacecraft,481.6071604829015,large,4678.793451661847,1.5681667214253805,51.56925987892053
spacecraft,300.0,large,830.9222278476016,1.5062424766055316,53.439044723399576
spacecraft,466.94819708369397,large,3312.2263283196457,1.5631375259805786,135.39355630775123
spacecraft,686.4614301158831,large,1188.272463352244,1.6390086656868572,73.56612758534072
spacecraft,687.3588402950339,large,5927.059528796594,1.6393212943491065,30.182157782934624
spacecraft,617.9442096431295,large,3144.0795799964644,1.6151982679479824,116.1729028303169
spacecraft,455.44825303199076,large,1644.4495701560704,1.559195897543247,33.44547362951653
spacecraft,603.2656895473249,large,5235.97713577409,1.6101124638669406,127.62521469232894
spacecraft,515.3209532161002,large,4151.762400824965,1.5797536590776367,3.410238014068292
spacecraft,743.7858577920954,large,5837.880336615146,1.6590185018697317,152.27661611634784
spacecraft,466.43591906249515,large,183.53491314254654,1.5629618710960063,78.53275286262945
spacecraft,694.1419117908305,large,3734.068885505457,1.6416849396784747,123.98463015493888
spacecraft,663.877766356894,large,2946.8005051703485,1.6311477952631794,99.82315604192294
spacecraft,730.7807951360675,large,5600.15720893442,1.654471820317469,147.7442655125876
spacecraft,556.4676502587926,large,5867.045092903528,1.5939336503040942,74.04128662497108
spacecraft,637.8077191762571,large,3996.5215579266605,1.6220890709452302,127.09903645173257
spacecraft,657.1800947602655,large,1339.9173460007555,1.6288189079884763,23.981597107350176
spacecraft,493.7665163851867,large,4447.4712856548795,1.5723424357735865,141.8558960897101
spacecraft,495.46597954056836,large,5962.159493961317,1.5729263529552036,68.54602592746787
spacecraft,417.73219548067175,large,1555.958499909763,1.5462919498882628,60.690550990853076
spacecraft,572.6308908257485,large,4950.5884872951165,1.599515377178284,153.57678026229314
spacecraft,588.9458201227553,large,5419.762353903376,1.6051560794945954,66.13698508759968
spacecraft,607.897259063765,large,1446.1919233226847,1.611716629687993,69.54520893483736
spacecraft,843.6200038642193,large,3449.919965275745,1.6940595478931841,35.2248794274848
spacecraft,610.0688144873926,large,759.2882582941702,1.6124689414296116,134.24888884709327
spacecraft,587.5667766170936,large,4715.846519397211,1.6046790347436213,89.85249707358982
spacecraft,703.3059875877577,large,2724.726963696826,1.644880077763876,53.07025936238508
spacecraft,493.5941954088296,large,3277.292220757854,1.5722832321831877,50.437059978647376
spacecraft,566.3007149253617,large,2195.6866753559057,1.5973285733648694,104.43035074144862
spacecraft,457.25243206096224,large,3865.8692464034157,1.5598140640398275,3.2437481858082307
spacecraft,581.8009603359833,large,370.66991854206947,1.6026850104114692,79.76158337358153
spacecraft,630.3583376685654,large,1082.648698577189,1.6195036777954963,91.74626156136635
spacecraft,472.1174815766687,large,5824.970127774719,1.5649103888185896,106.72485423597924
spacecraft,576.772050630313,large,5890.4194379266755,1.6009465094785438,120.99211286588809
spacecraft,808.2508982067816,large,5805.513900637417,1.681617338335008,97.57098872453248
spacecraft,545.640071524855,large,3524.7387372947915,1.5901981518134238,40.35604659263894
spacecraft,458.7574944265195,large,1620.4333150549671,1.5603298065729236,77.65330368168092
spacecraft,399.06932803483465,large,1154.4750928971112,1.5399199797788305,148.82574812408654
spacecraft,821.6809049287679,large,1840.7831696956985,1.6863381701564566,19.86925566991141
spacecraft,300.0,large,2706.2291696937004,1.5062424766055316,5.895406165956318
spacecraft,877.769466343273,large,5445.114313539327,1.7061016845886665,118.75093485169145
spacecraft,563.2157280319583,large,3398.6336534236148,1.5962632044182063,28.256915100288204
spacecraft,358.1292044115196,large,4162.888244222021,1.525972757688003,111.27753083950813
spacecraft,818.9212086397621,large,4110.146024256267,1.6853677389296826,61.83225500765727
spacecraft,651.4132672777996,large,2279.63758279935,1.6268145788975128,110.126566469747
spacecraft,624.3671525546794,large,265.9501985332014,1.6174253660180324,34.13814311357002
spacecraft,557.6250931880422,large,3224.21981059848,1.5943331392050788,122.88122565309408
spacecraft,705.6332478403355,large,2239.240497206099,1.6456918278170418,142.82140250337062
spacecraft,300.0,large,5141.731710762566,1.5062424766055316,0.5944591126797483
spacecraft,679.5771312781767,large,2745.784118968862,1.636611059945865,93.21876263229751
spacecraft,463.0518718534678,large,3677.411853803299,1.5618016812977067,87.5325656522749
spacecraft,738.2189467095905,large,3875.134256753686,1.657071752835436,105.05860589476083
spacecraft,590.0024378324554,large,3667.9200853998113,1.605521621286122,93.32350661659416
spacecraft,786.9654648661294,large,2105.40219328283,1.674144258585373,20.811075762005654
spacecraft,591.2041548271777,large,5229.547725686458,1.6059373945678954,17.466740531304332
spacecraft,1008.6879457806778,large,956.9918885826658,1.7525300624066609,116.76471929275614
spacecraft,621.8414391623593,large,3030.659495805634,1.6165494754345848,155.84852688817716
spacecraft,914.2320622505499,large,2521.8575145156283,1.718990850447943,73.41896634421381
spacecraft,326.6814246169544,large,5780.415307357978,1.5152880889193217,164.73622590163444
spacecraft,921.8551231003669,large,4266.486295375197,1.721689611252694,28.60367508935815
spacecraft,360.7210357316132,large,2194.320751342133,1.5268544716545571,15.284250449070631
spacecraft,610.1025119493963,large,2129.2357895114824,1.6124806164706182,34.7277378562543
spacecraft,396.74741705451635,large,1928.1042912522814,1.5391278348957074,18.067561211512736
spacecraft,510.91186766578164,large,2829.274729273545,1.578236705238731,109.18237432259014
spacecraft,454.8102209423994,large,4687.463736346221,1.5589773079339182,47.663138336816964
spacecraft,682.4340490778194,large,3948.537541488549,1.637605901247051,114.02217490899758
spacecraft,629.0988530141381,large,1205.798228037581,1.6190666950995911,156.1943655234291
spacecraft,470.01132207354755,large,4573.89325238999,1.5641879774444545,148.3066569444936
spacecraft,453.2994597482049,large,3182.7815222575628,1.5584597623203058,149.01939188240527
spacecraft,387.52000130810114,large,5328.500410606054,1.5359811460140755,82.57162123277448
spacecraft,438.022311024025,large,772.2355899735106,1.553229447057176,152.38323998034264
spacecraft,300.0,large,2182.6022664565817,1.5062424766055316,20.951395481324333
